mcrTags,count
"[admin,amazon,amqp,analysis,annotations,ant,aop,apache,api,archetype,aspect,assertion,asynchronous,authentication,avro,aws,azure,barcode,base64,batch,beans,binding,bpm,bridge,broker,build,build-system,builder,bundle,cache,calendar,camel,cassandra,cbor,cli,client,cloud,cluster,codec,codehaus,collections,command,commons,communication,compatibility,compiler,compression,concurrency,config,connector,consul,container,coordination,couchdb,cron,cryptography,csv,data,database,dataset,debug,defect,dependency-injection,description,descriptor,digitalocean,directory,discovery,disruptor,distributed,dns,docker,driver,dsl,eclipse,elastic,elasticsearch,embedded,encoding,engine,esb,etcd,eventbus,execution,expression,extension,external,facebook,framework,frontend,ftp,generator,geo,git,github,google,graphql,groovy,grpc,hadoop,hazelcast,hbase,hibernate,hsql,html,http,index,influxdb,integration,interface,io,javax,jaxrs,jdbc,jetty,jms,jmx,jpa,json,junit,jvm,kafka,kotlin,kubernetes,lambda,language,ldap,leveldb,library,logging,lucene,machine-learning,mail,management,manager,mapping,matching,maven,message,messaging,metadata,metrics,mime,mock,mocking,model,module,mongodb,monitoring,mqtt,mustache,mysql,netty,network,nosql,oauth,openstack,orm,parser,pdf,persistence,platform,plugin,policy,pool,pooling,postgresql,process,processor,protocol,provider,proxy,quality,query,queue,rabbitmq,rdf,reactive,redis,relational,remoting,render,reporting,resource,rest,rpc,rss,runtime,s3,salesforce,scala,scheduling,scm,sdk,search,security,serialization,server,service,servlet,slf4j,smpp,sms,snmp,soap,socket,solr,spark,specs,spring,sql,ssh,standard,starter,storage,streaming,structures,stub,support,swagger,syndication,syslog,tabular,telephony,template,testing,thrift,tomcat,tools,tracing,transaction,transport,tree,twitter,validation,vertx,weather,web,webserver,webservice,websocket,xml,xmpp,xslt,yaml,zookeeper]",1
"[apache,api,bridge,collections,engine,framework,generator,github,io,json,jwt,logging,model,native,persistence,platform,scheduling,security,slf4j,spring,starter,structures,swagger,system,upload]",1
"[google,protocol,serialization]",1
"[apache,api,base64,code,codec,codegen,codehaus,concurrency,database,disruptor,encoding,ftp,generator,github,groovy,io,json,junit,jvm,jwt,language,native,network,platform,redis,reflection,scheduling,security,shell,spring,starter,testing,ui,web]",1
"[apache,api,aws,base64,client,codec,database,encoding,engine,google,http,javax,json,junit,logging,redis,s3,servlet,social,specs,standard,template,testing,tools,twitter]",1
"[annotation,annotations,apache,api,appserver,base64,bridge,build,build-system,cli,client,cloud,codec,codehaus,command-line,commons,compiler,compression,config,connection,coordination,descriptor,distributed,encoding,filtering,generator,google,io,javax,json,junit,kafka,logging,mapping,matching,maven,metadata,model,monitor,parser,plugin,processor,protocol,reporter,repository,serialization,server,servlet,slf4j,specs,spring,standard,starter,streaming,testing,tools,tracing,tree,url]",1
"[android,annotations,api,binding,code,codegen,generator,google,json,junit,mock,mocking,platform,resource,testing]",1
"[annotations,apache,api,beans,binding,commons,compiler,filtering,github,google,hibernate,io,javax,json,junit,metadata,parser,persistence,reflection,runtime,servlet,specs,standard,testing]",1
"[amazon,annotations,apache,api,aws,build,build-system,codehaus,hadoop,json,maven,metadata,model,plugin,s3,sdk,tools]",1
"[annotations,apache,api,binding,commons,config,database,expression,generator,google,graph,json,junit,language,metadata,mock,mocking,neo4j,nosql,runtime,spring,testing,uuid,writer]",1
"[admin,amqp,apache,api,beans,client,cloud,config,console,cryptography,dashboard,dom,example,google,hibernate,http,io,json,locking,module,naming,persistence,queue,rabbitmq,redis,reflection,sdk,server,spring,starter,system,tools,upload,xml]",1
"[annotation,api,bytecode,client,database,dependency-injection,driver,framework,github,google,gwt,hibernate,javax,junit,logging,mongodb,nosql,persistence,reflection,sdk,slf4j,specs,standard,testing,ui,validation,web]",1
"[github,io,persistence,spring,starter,ui]",1
"[ai,analysis,analytics,analyzer,annotations,apache,api,avro,azure,base64,bigdata,binding,bootstrap,bridge,broker,bson,build,build-system,bytecode,cache,cassandra,cli,client,clojure,codec,collections,command,command-line,commons,compiler,computing,connection,coordination,csv,data,database,date,defect,distributed,doc,driver,elastic,elasticsearch,embedded,encoding,engine,excel,execution,expression,external,ftp,full-text,geo,github,google,hadoop,hibernate,http,index,indexing,influxdb,io,json,junit,jvm,kafka,language,library,loader,logging,lucene,machine-learning,mail,matching,math,maven,message,metadata,metrics,mock,mocking,model,module,mongodb,mqtt,native,network,nosql,parser,persistence,plugin,pooling,process,processing,processor,prometheus,protocol,python,query,redis,registry,rest,runtime,salesforce,scala,schema,scripting,search,security,serialization,server,service,slf4j,solr,spark,spreadsheet,spring,sql,stream,streaming,structures,support,swagger,tabular,testing,testng,time,tools,transport,twitter,typesafe,url,validation,vertx,web,xml,yaml,zookeeper]",1
"[engine,json,junit,mock,mocking,testing]",1
"[api,assertion,authentication,config,expression,github,http,integration,io,language,logging,mock,mocking,oauth,quality,reactive,rest,sdk,security,servlet,spring,starter,testing,testng]",1
"[aop,api,aspect,assertion,beans,bridge,bytecode,codehaus,config,data,database,dependency-injection,embedded,expression,framework,github,google,hibernate,javax,jaxrs,jdbc,jpa,json,junit,language,logging,mapping,matching,mock,mocking,mvc,orm,persistence,pool,quality,relational,rest,security,servlet,slf4j,specs,spring,sql,standard,support,testing,transaction,validation,web]",1
"[analyzer,apache,full-text,index,indexing,lucene]",1
"[agent,analysis,annotations,aop,apache,api,application,aspect,assembly,authentication,binding,bridge,build,build-system,bytecode,cache,cli,client,cluster,codehaus,collections,command-line,commons,compatibility,compiler,compression,config,connector,coordination,csv,database,defect,directory,discovery,distributed,driver,eclipse,embedded,engine,extension,file-system,filtering,framework,github,google,hadoop,hbase,http,io,jdbc,jetty,json,junit,jvm,kafka,language,ldap,library,logging,mail,management,managment,mapreduce,math,maven,memory,metadata,metrics,mock,mocking,model,module,monitoring,mvc,mysql,netty,network,parallel,parser,performance,pool,pooling,profiling,query,reflection,reporter,rocksdb,scala,security,server,servlet,slf4j,socket,spark,spring,sql,ssh,storage,streaming,structures,support,tabular,template,testing,tomcat,upload,validation,web,webapp,webserver,xml,yarn,zookeeper]",1
"[apache,api,assertion,cli,commons,dns,engine,google,graphics,io,json,junit,logging,mock,mocking,network,parser,quality,slf4j,swing,testing,ui]",1
"[amqp,aop,apache,api,aspect,binding,bridge,broker,codehaus,commons,config,database,date,dependency-injection,driver,eclipse,embedded,ftp,groovy,hibernate,hsql,imap,integration,io,javax,jdbc,jms,jpa,json,jsp,junit,jvm,language,library,logging,mail,matching,message,mock,mocking,mongodb,network,persistence,pool,pooling,postgresql,python,queue,rabbitmq,rss,ruby,runtime,security,servlet,slf4j,social,specs,spring,sql,standard,sync,syndication,taglib,testing,time,transaction,twitter,upload,validation,web,xml]",1
"[analysis,annotations,apache,binding,commons,defect,google,ide,io,json,metadata]",1
"[annotations,apache,api,assertion,bundle,client,code,codegen,commons,compiler,consumer,database,driver,engine,extension,generator,github,google,io,junit,kafka,launcher,logging,mock,mocking,parallel,platform,plugin,postgresql,quality,service,slf4j,streaming,testing,vertx,web]",1
"[api,assets,bootstrap,font,github,io,javaee,javax,jquery,reactive,specs,spring,standard,testing,web]",1
"[apache,api,azure,commons,compiler,console,database,eclipse,embedded,encryption,engine,google,identity,jdbc,json,junit,launcher,logging,mock,osgi,parser,platform,pool,provider,runner,runtime,security,slf4j,sql,testing]",1
"[apache,asynchronous,client,commons,coreos,distributed,etcd,framework,google,http,io,json,junit,logging,netty,network,protocol,serialization,socket,testing]",1
"[apache,client,google,http,influxdb,io,junit,metrics,mock,mocking,testing,vertx]",1
"[analyzer,apache,api,base64,codec,collections,commons,csv,encoding,full-text,index,indexing,junit,logging,lucene,math,mock,mocking,slf4j,structures,tabular,testing,text]",1
"[annotations,apache,api,build,build-system,collections,commons,compiler,data,database,date,driver,engine,google,io,javax,jdbc,json,maven,migration,parser,plugin,postgresql,prometheus,registry,rest,runtime,sdk,service,specs,spring,standard,starter,structures,template,testing,time,ui,validation,web]",1
"[apache,api,build,build-system,commons,google,jboss,json,logging,maven,slf4j,text]",1
"[admin,api,client,config,github,io,json,jwt,mapping,persistence,security,server,spring,starter,swagger,ui,web]",1
"[analysis,annotations,api,command-line,defect,google,jenkins,json,metadata,plugin,scm,subversion,svn,version-control]",1
"[api,application,assets,bootstrap,config,connector,database,driver,engine,junit,mail,mysql,postgresql,server,spring,starter,testing,web,webapp,yaml]",1
"[extension,logging,native]",1
"[aggregation,amazon,amqp,analytics,analyzer,annotations,apache,api,aws,binding,bootstrap,cassandra,client,cloud,collections,commons,compression,config,connector,consumer,database,driver,dynamodb,elastic,elasticsearch,embedded,filtering,ftp,hazelcast,hibernate,http,image,integration,io,jdbc,jms,json,junit,jvm,language,logging,machine-learning,mail,metadata,mock,mocking,mongodb,mqtt,mysql,network,persistence,postgresql,protocol,python,queue,rabbitmq,recognition,redis,registry,request,ruby,runtime,s3,sdk,search,server,slf4j,social,socket,spring,sql,starter,streaming,structures,support,tcp,tensorflow,testing,time,twitter,validation,websocket,zeromq]",1
"[apache,api,bridge,chart,client,database,http,io,jdbc,jms,json,junit,library,load,logging,message,metrics,mock,mocking,module,network,performance,plugin,queue,redis,slf4j,spring,sql,tcp,testing,visualization,yaml]",1
"[annotations,apache,assertion,cli,code,codegen,collections,command-line,commons,engine,generator,google,io,junit,matching,mock,mocking,parser,quality,structures,testing]",1
"[apache,api,bridge,client,commons,graphics,http,javax,junit,logging,measurement,slf4j,specs,standard,swing,testing,ui,units,validation,web]",1
"[agent,aop,apache,api,aspect,assets,beans,binding,bootstrap,bytecode,cache,client,code,codegen,commons,data,database,date,dependency-injection,embedded,export,expression,framework,generator,github,google,hibernate,hsql,javax,jdbc,jms,jpa,jquery,jsp,junit,language,library,logging,mapping,matching,message,mock,mocking,mvc,orm,persistence,pool,queue,reflection,relational,rss,server,servlet,slf4j,specs,spring,sql,standard,support,syndication,testing,testng,time,tomcat,tools,transaction,ui,validation,web,webserver,xml]",1
"[amazon,aws,binding,bridge,eclipse,io,jetty,json,junit,logging,metrics,mock,mocking,monitoring,prometheus,server,servlet,slf4j,testing,webserver,yaml]",1
"[annotations,apache,api,build,build-system,codehaus,google,gradle,groovy,io,junit,jvm,language,logging,manager,maven,metadata,model,plugin,protocol,serialization,service,slf4j,testing,tools]",1
"[apache,api,assertion,binding,bridge,elastic,encoder,jboss,json,junit,logging,quality,slf4j,testing]",1
"[config,html,junit,logging,matching,parser,testing,typesafe]",1
"[analysis,analyzer,apache,api,assertion,build,build-system,codehaus,commons,defect,frontend,google,junit,maven,metadata,mock,mocking,model,parser,plugin,quality,regexp,sonar,streaming,testing,toolkit,tools,xml]",1
"[apache,memory,testing,testng]",1
"[analyzer,apache,api,client,collections,config,engine,framework,full-text,index,indexing,javax,jetty,jms,json,junit,logging,lucene,management,message,metrics,mock,mocking,monitoring,mvc,performance,queue,search,server,servlet,specs,spring,standard,structures,testing,web,webserver]",1
"[amqp,annotations,apache,api,appserver,authentication,barcode,binding,bpm,cache,client,cloud,code,codegen,commons,config,connector,coordination,data,database,discovery,distributed,driver,elastic,elasticsearch,engine,font,framework,gateway,generator,github,google,grpc,http,io,javax,jdbc,json,jwt,logging,metadata,mime,mysql,network,pdf,persistence,protocol,queue,redis,rpc,scheduling,sdk,search,security,serialization,server,servlet,specs,spring,sql,ssh,standard,starter,swagger,template,testing,toolkit,tools,tracing,ui,validation,web,zookeeper]",1
"[ant,apache,api,base64,build,client,codec,codehaus,connector,database,driver,embedded,encoding,google,html,http,io,javax,json,junit,mail,mapping,mysql,parser,persistence,platform,relational,servlet,specs,sql,standard,testing,tools,upload,xml]",1
"[apache,api,base64,build,build-system,cli,codec,command-line,commons,encoding,io,javax,junit,logging,matching,math,maven,mock,mocking,parser,plugin,security,servlet,specs,standard,testing,visualization]",1
"[api,bridge,client,config,database,driver,google,io,jdbc,json,junit,logging,mysql,pool,slf4j,sql,testing]",1
"[apache,bytecode,jvm,language,library,scala]",1
"[analysis,annotations,aop,apache,api,aspect,aws,beans,binding,bridge,build,build-system,cache,client,cluster,code,codegen,defect,dependency-injection,generator,google,json,junit,logging,maven,memcached,metadata,mock,mocking,model,plugin,reflection,slf4j,spring,testing]",1
"[amqp,annotations,apache,api,binding,build,build-system,cli,client,cluster,console,container,database,docker,eclipse,experimental,github,hadoop,hazelcast,hbase,interface,io,json,junit,kubernetes,mail,maven,metadata,model,mqtt,mysql,native,plugin,queue,rabbitmq,redis,spring,starter,swagger,terminal,testing,tools,ui,validation,yaml]",1
"[apache,charts,cli,commons,github,graphics,junit,library,logging,match,math,matrix,parser,testing,vector,visualization,yaml]",1
"[api,connector,database,driver,embedded,hsql,jdbc,junit,logging,mysql,pool,slf4j,sql,testing]",1
"[annotations,api,bridge,client,compression,desktop,driver,geo,github,google,gwt,http,io,json,junit,logging,matching,mobile,remote,rest,selenium,slf4j,testing,testng,ui,web,webdriver]",1
"[api,codec,communication,compression,dependency-injection,distributed,google,io,junit,logging,netty,network,protocol,remoting,rpc,serialization,slf4j,socket,spring,testing,transport]",1
"[api,authentication,binding,codehaus,github,groovy,http,javax,junit,jvm,language,mock,mocking,oauth,proxy,security,specs,standard,storage,testing,xml]",1
"[apache,api,asynchronous,client,code,codegen,commons,coordination,distributed,framework,generator,google,http,io,mock,mocking,swagger,testing,ui,zookeeper]",1
"[annotations,apache,api,barcode,client,commons,config,database,dependency-injection,excel,github,google,hibernate,io,javax,json,jwt,logging,mail,metadata,model,network,parser,persistence,pooling,processor,redis,sdk,security,specs,spreadsheet,spring,ssh,standard,starter,swagger,ui,validation,xml]",1
"[cli,github,google,json,junit,layout,parser,swing,testing,ui]",1
"[apache,api,assertion,batch,beans,binding,bom,bootstrap,build,build-system,cache,cassandra,client,cluster,command-line,config,connector,console,consul,container,controller,database,datasource,discovery,driver,ejb,embedded,fluent,google,gradle,graph,groovy,hibernate,http,interface,io,jaxrs,jboss,jca,jmx,jpa,jsf,json,junit,logging,mail,management,maven,messaging,metadata,metrics,mock,mocking,module,mongodb,monitor,mvc,mysql,naming,neo4j,orientdb,persistence,postgresql,quality,reactive,remote,request,resource,rest,rule-engine,search,security,server,spatial,spring,sql,swagger,testing,tools,tracing,validation,vertx,web,webapp,webservice,xml]",1
"[apache,api,bridge,commons,database,embedded,github,google,hsql,io,jdbc,json,junit,logging,pool,slf4j,sql,testing]",1
"[analyzer,annotations,apache,api,asynchronous,avro,binding,bytecode,cache,client,codec,codehaus,collections,commons,compiler,config,container,csv,database,date,dependency-injection,eclipse,embedded,facebook,framework,full-text,google,groovy,http,index,indexing,io,javax,jdbc,jetty,json,junit,jvm,language,library,logging,lucene,management,matching,metadata,metrics,module,monitoring,netty,network,parser,performance,protocol,provider,reactive,reflection,runtime,serialization,server,servlet,slf4j,socket,specs,spring,sql,standard,structures,system,tabular,testing,time,validation,webserver,webservice]",1
"[analysis,annotations,apache,api,authentication,binding,bridge,broker,cli,client,codec,collector,command-line,config,container,defect,distributed,embedded,github,io,jmx,json,junit,kafka,kubernetes,library,logging,matching,message,metadata,metrics,mock,mocking,netty,network,oauth,parser,prometheus,provider,registry,server,slf4j,socket,streaming,testing,tomcat,tracing,vertx,web,webserver,xml,yaml]",1
"[apache,bridge,cli,junit,logging,mock,mocking,parser,queue,remote,slf4j,testing]",1
"[bytecode,client,connector,database,driver,generator,io,json,junit,mysql,redis,rocksdb,runtime,serialization,testing,tools]",1
"[api,junit,logging,serialization,slf4j,testing]",1
"[annotations,aop,apache,api,aspect,binding,bridge,build,build-system,cache,charts,client,collections,commons,config,database,date,directory,expression,font,framework,frontend,graphics,hibernate,http,io,javax,jaxrs,jboss,jdbc,json,junit,jvm,language,ldap,logging,mail,mapping,math,maven,metadata,migration,mocking,module,orm,persistence,plugin,pool,provider,relational,rest,scheduling,security,servlet,slf4j,specs,spring,standard,structures,support,testing,time,transaction,transport,upload,validation,visualization,web,xml]",1
"[annotations,apache,api,build,build-system,eclipse,maven,metadata,model,plugin,tools]",1
"[persistence,spring,starter]",1
"[api,code,codegen,generator,google,io,model,starter,swagger]",1
"[annotation,annotations,apache,api,base64,batch,binding,cache,camel,cassandra,client,cluster,codec,codehaus,communication,compiler,csv,database,dependency-injection,distributed,dom,driver,eclipse,ejb,embedded,encoding,excel,framework,google,groovy,hazelcast,hibernate,integration,io,javax,jboss,jdbc,jms,json,junit,jvm,language,logging,manager,metadata,module,mongodb,netty,network,nosql,persistence,pool,pooling,processor,python,queue,remoting,ruby,scala,schema,security,servlet,shell,socket,specs,spreadsheet,sql,standard,streaming,support,tabular,testing,transaction,validation,vertx,xml]",1
"[api,assertion,database,dependency-injection,embedded,engine,hibernate,io,javax,junit,mock,mocking,persistence,quality,specs,sql,standard,swagger,testing,ui,validation]",1
"[analysis,apache,api,binding,codehaus,defect,ejb,expression,functional,google,groovy,io,javax,jvm,language,library,metadata,scala,servlet,specs,standard,testing,transaction,xml]",1
"[annotations,apache,api,beans,binding,bytecode,cache,codehaus,compiler,database,dependency-injection,dom,embedded,engine,example,extension,google,hibernate,javax,jaxrs,jboss,jdbc,jetty,json,jsp,junit,logging,mapping,metadata,persistence,pool,pooling,reflection,relational,rest,runtime,server,servlet,slf4j,specs,spring,sql,standard,template,testing,tomcat,web,webserver,webservice,xml]",1
"[amazon,ant,apache,aws,build,cloud,code,codegen,codehaus,commons,computing,connector,database,driver,eclipse,embedded,generator,google,io,jpa,json,junit,logging,mapping,math,mysql,persistence,sdk,sql,testing,tools,upload]",1
"[apache,api,authentication,barcode,base64,cli,client,codec,command-line,cryptography,directory,encoding,google,http,json,junit,jwt,ldap,logging,mock,mocking,oauth,parser,security,slf4j,social,testing,web]",1
"[annotations,api,binding,client,container,database,eclipse,ejb,embedded,htmlunit,http,io,javaee,javascript,javax,jboss,jetty,json,junit,jwt,library,matching,runtime,scripting,security,server,specs,sql,standard,testing,validation,web,webserver,xml]",1
"[data,database,io,netty,network,postgresql,socket,spring,transport]",1
"[apache,binding,code,codegen,commons,data,driver,generator,graph,json,mock,mocking,spring,starter,testing]",1
"[amazon,analysis,annotations,apache,api,aws,cli,client,cloud,collections,commons,computing,database,defect,dynamodb,embedded,engine,expression,ftp,google,http,javax,jdbc,language,logging,metadata,metrics,monitoring,network,parser,s3,sdk,social,specs,sql,standard,structures,syslog,template,testing,webservice]",1
"[amqp,client,cloud,connector,http,queue,rabbitmq,service,spring,starter,streaming,support,testing]",1
"[assertion,io,junit,logging,quality,reactive,testing]",1
"[apache,engine,junit,matching,template,testing]",1
"[agent,analysis,assertion,bytecode,defect,github,google,junit,metadata,mock,mocking,quality,rules,system,testing]",1
"[api,collections,eclipse,junit,structures,testing]",1
"[apache,api,commons,io,junit,logging,slf4j,testing]",1
"[api,assertion,binding,data,database,embedded,framework,hibernate,jpa,json,junit,matching,mvc,persistence,quality,rest,servlet,spring,sql,testing,validation,web]",1
"[amazon,annotations,aws,cryptography,database,dynamodb,encryption,json,junit,matching,metadata,sqlite,testing,testng]",1
"[apache,code,codegen,commons,driver,generator,google,io,json,selenium,server,testing,web]",1
"[annotations,apache,api,build,build-system,client,codehaus,commons,communication,compatibility,compiler,compression,connector,container,database,dependency-injection,distributed,driver,embedded,engine,example,expression,framework,github,groovy,http,io,javax,jdbc,json,jsp,junit,jvm,language,logging,maven,metadata,mime,mock,mocking,model,module,mysql,netty,network,parser,plugin,postgresql,remoting,runtime,server,servlet,slf4j,socket,specs,sql,standard,swagger,template,testing,tools,ui,web,webservice,xml,yaml]",1
"[apache,bigdata,bytecode,client,cluster,computing,connector,csv,database,distributed,driver,hadoop,hbase,jdbc,junit,kafka,managment,mapreduce,mysql,parallel,processing,protocol,query,server,service,social,spark,sql,stream,streaming,tabular,testing,twitter,yarn]",1
"[annotations,apache,api,authentication,bridge,cli,client,collections,commons,coordination,distributed,framework,github,google,grpc,http,io,javax,json,library,logging,mock,mocking,oauth,parser,protocol,rpc,serialization,service,slf4j,specs,standard,structures,testing]",1
"[ai,analysis,apache,build,build-system,codehaus,commons,compression,csv,io,junit,logging,machine-learning,math,maven,plugin,slf4j,tabular,testing]",1
"[apache,api,base64,beans,binding,bridge,codec,commons,database,dependency-injection,embedded,encoding,expression,hsql,io,javax,jdbc,json,junit,language,logging,mail,mocking,pool,pooling,reflection,servlet,slf4j,specs,spring,sql,standard,testing,text,vfs,xml,yaml]",1
"[apache,api,authentication,azure,binding,client,code,codegen,commons,config,generator,google,http,io,json,jwt,logging,mock,mocking,module,oauth,sdk,security,selenium,slf4j,spring,testing,testng,text,web]",1
"[apache,api,assertion,base64,bridge,buffer,client,codec,concurrency,connector,database,disruptor,driver,eclipse,embedded,encoding,google,hazelcast,http,io,jdbc,jetty,json,junit,logging,messaging,migration,mock,mocking,mongodb,mqtt,mysql,native,netty,network,nosql,plugin,pool,pooling,protocol,quality,sdk,serialization,server,slf4j,socket,sql,testing,transport,webserver,websocket]",1
"[github,junit,testing]",1
"[api,codehaus,mail,plugin,sonar]",1
"[ai,apache,api,assets,asynchronous,authentication,barcode,base64,beans,bridge,bson,bytecode,cache,classpath,client,codec,collections,command-line,commons,compiler,compression,computer-vision,concurrency,config,connection,connector,coordination,cryptography,database,discovery,disruptor,distributed,driver,elastic,elasticsearch,embedded,encoding,engine,excel,fluent,ftp,github,google,graph,html,http,io,javascript,jdbc,json,junit,logging,mail,matching,memory,mime,mongodb,mysql,native,neo4j,network,nosql,oatuh,oauth,off-heap,parser,platform,policy,pool,protocol,reactive,redis,reflection,regexp,rest,runtime,scheduling,sdk,search,serialization,server,slf4j,spreadsheet,sql,sqlite,structures,template,testing,testng,text,typesafe,upload,url,web,websocket,zookeeper]",1
"[api,doc,event,example,export,jpa,persistence,spring,testing]",1
"[amqp,api,batch,cloud,integration,javaee,javax,jdbc,mocking,queue,rabbitmq,specs,spring,sql,standard,starter,streaming,support,testing]",1
"[amazon,apache,aws,client,cloud,code-coverage,computing,database,distributed,extension,factory,file-system,geo,hadoop,hsql,junit,mapreduce,parallel,sdk,storage,testing]",1
"[apache,api,bridge,connector,database,driver,embedded,geometry,geospatial,io,jdbc,json,kafka,logging,matching,mongodb,mysql,pool,postgresql,slf4j,streaming,sync,testing]",1
"[assertion,junit,quality,testing,validation]",1
"[annotations,api,assertion,binding,code,codegen,data,database,eclipse,embedded,generator,github,google,graph,hibernate,hsql,javax,jpa,junit,logging,persistence,quality,service,specs,spring,sql,standard,testing,xml]",1
"[apache,api,authentication,bootstrap,connector,database,driver,github,google,hibernate,io,json,junit,jwt,mail,mock,mocking,module,mysql,persistence,sdk,security,spring,starter,swagger,testing,ui,validation,web]",1
"[api,binding,codehaus,io,javascript,javax,junit,jvm,language,model,pdf,plugin,scripting,sonar,specs,standard,streaming,testing,xml]",1
"[debug,eclipse,generator,websocket]",1
"[apache,api,client,commons,database,dependency-injection,eclipse,embedded,google,http,io,jdbc,json,junit,logging,mock,mocking,platform,pool,spring,sql,testing]",1
"[automation,browser,codehaus,container,dependency-injection,fluent,github,groovy,junit,jvm,language,library,matching,runner,selenium,spring,testing,web]",1
"[client,engine,io,json,junit,library,matching,socket,testing]",1
"[annotations,apache,api,assertion,authentication,binding,commons,data,embedded,expression,hibernate,io,javax,json,junit,jvm,kotlin,language,logging,mock,mocking,module,oauth,persistence,quality,runtime,security,server,slf4j,specs,spring,standard,starter,testing,text,tomcat,tools,validation,webserver,xml]",1
"[binding,json,junit,logging,runner,slf4j,testing]",1
"[data,database,graph,interface,io,kafka,neo4j,nosql,postgresql,prometheus,registry,spring,streaming,xml]",1
"[apache,api,benchmark,bytecode,commons,full-text,generator,index,indexing,junit,logging,lucene,performance,testing]",1
"[annotations,apache,api,assertion,batch,beans,binding,bootstrap,buffer,build,build-system,bytecode,cache,cli,client,codehaus,commons,config,connector,consul,container,datasource,date,descriptor,ejb,framework,google,gradle,groovy,hibernate,interface,io,javaee,jaxrs,jboss,jca,jmx,jpa,jsf,json,jvm,language,logging,mail,management,maven,messaging,metadata,model,module,naming,netty,network,parser,persistence,plugin,provider,quality,reactive,reflection,remote,rest,runtime,security,server,service,slf4j,socket,spring,sql,swagger,time,tools,transport,validation,webapp,webdriver,webservice,xml,yaml]",1
"[annotations,api,binding,bridge,currency,dependency-injection,i18n,ibm,javax,jboss,junit,logging,money,osgi,runtime,slf4j,specs,standard,testing,testng,xml]",1
"[annotations,api,bridge,bytecode,connector,container,database,dependency-injection,driver,ejb,embedded,expression,google,hibernate,hsql,javax,jboss,jpa,json,jsp,junit,language,library,logging,matching,mock,mocking,mysql,persistence,reflection,selenium,servlet,slf4j,specs,sql,standard,testing,upload,validation,web,xml]",1
"[admin,apache,api,assets,bootstrap,cache,client,html,io,jquery,mail,parser,persistence,security,server,spring,starter,support,swagger,ui,web]",1
"[amazon,analysis,annotations,apache,api,authentication,avro,aws,base64,beans,bigdata,binding,bridge,broker,cache,cli,client,cluster,codec,command-line,commons,communication,compiler,compression,computing,connector,console,coordination,database,date,defect,dependency-injection,discovery,distributed,driver,eclipse,embedded,encoding,example,expression,extension,file-system,fluent,framework,git,github,google,graph,graphviz,hadoop,hbase,hsql,http,io,javax,jdbc,jetty,jms,jpa,json,jsp,junit,language,logging,mail,management,managment,mapreduce,matching,message,metadata,metrics,mock,mocking,module,monitoring,mysql,parallel,parser,performance,persistence,pool,pooling,postgresql,prometheus,protocol,proxy,python,query,queue,reflection,registry,remoting,runner,runtime,scheduling,scm,serialization,server,servlet,slf4j,spark,specs,sql,standard,storage,streaming,terminal,testing,thrift,time,tools,version-control,visualization,web,webapp,webserver,xml,yarn]",1
"[analysis,benchmark,bytecode,junit,performance,testing,tree]",1
"[api,bridge,cli,date,framework,google,io,junit,logging,netty,network,parser,slf4j,socket,testing,time]",1
"[amqp,analysis,annotations,apache,api,authentication,avro,base64,beans,bigdata,binding,bridge,broker,buffer,build,build-system,bytecode,cache,cli,client,cluster,codec,codehaus,collections,command-line,commons,compiler,compression,computing,config,connector,coordination,csv,defect,distributed,eclipse,embedded,encoding,framework,github,google,hadoop,http,influxdb,io,javax,jaxrs,jdbc,jetty,jmx,json,junit,jvm,kafka,language,library,logging,management,managment,mapping,math,maven,message,metadata,metrics,mock,mocking,module,monitoring,mqtt,native,netty,network,oauth,osgi,parser,performance,plugin,pooling,prometheus,protocol,provider,query,queue,rabbitmq,reflection,registry,rest,rpc,runtime,scala,sdk,serialization,server,service,servlet,slf4j,socket,spark,specs,spring,sql,standard,starter,storage,streaming,structures,swagger,sync,tabular,testing,thrift,tomcat,tools,web,webapp,webserver,webservice,xml,yaml,yarn,zookeeper]",1
"[apache,cli,client,command-line,google,http,io,junit,logging,parser,testing,view,webservice]",1
"[admin,apache,api,authentication,bootstrap,cache,client,cloud,code,codegen,commons,config,connector,database,driver,encoder,engine,generator,github,google,io,json,jwt,logging,mysql,oauth,persistence,redis,security,server,spring,starter,swagger,template,ui]",1
"[android,google,json,junit,mock,mocking,platform,testing]",1
"[ant,apache,benchmark,build,bytecode,example,generator,junit,performance,testing,tools]",1
"[annotations,apache,api,build,build-system,client,codehaus,dispatcher,http,junit,matching,maven,metadata,model,plugin,provider,testing,tools]",1
"[actor,akka,analysis,annotation,annotations,apache,api,assertion,cli,client,code,codegen,command-line,commons,compatibility,concurrency,config,csv,defect,distributed,dsl,engine,generator,google,http,influxdb,io,json,junit,jvm,kotlin,language,library,logging,matching,metadata,metrics,mock,mocking,module,osgi,parser,platform,processing,processor,quality,reactive,registry,runner,scala,service,slf4j,spring,stream,streaming,swagger,tabular,testing,typesafe]",1
